INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2013/5/6,13:20:50,2013/5/6,14:20:50,400,51.782834,N,1.317245,W,107.336143,0.662857,327.589918,0.000000,0.000000,0.000000
2,1,FIXED,2013/5/6,13:20:51,2013/5/6,14:20:51,200,51.782835,N,1.317246,W,107.336006,0.497984,319.513964,0.000000,0.000000,0.000000
3,1,FIXED,2013/5/6,13:20:51,2013/5/6,14:20:51,400,51.782835,N,1.317246,W,107.333931,0.974172,321.873176,0.000000,0.000000,0.000000
4,1,FIXED,2013/5/6,13:20:51,2013/5/6,14:20:51,600,51.782836,N,1.317247,W,107.331459,1.306656,327.891026,0.000000,0.000000,0.000000
5,1,FIXED,2013/5/6,13:20:51,2013/5/6,14:20:51,800,51.782846,N,1.317257,W,107.182335,1.561870,151.074977,0.000000,0.000000,0.000000
6,1,FIXED,2013/5/6,13:20:52,2013/5/6,14:20:52,0,51.782840,N,1.317252,W,107.132919,1.369481,146.129684,0.000000,0.000000,0.000000
7,1,FIXED,2013/5/6,13:20:52,2013/5/6,14:20:52,200,51.782837,N,1.317249,W,107.114395,1.265992,262.655757,0.000000,0.000000,0.000000
8,1,FIXED,2013/5/6,13:20:52,2013/5/6,14:20:52,400,51.782837,N,1.317254,W,106.939087,1.272421,335.758694,0.000000,0.000000,0.000000
9,1,FIXED,2013/5/6,13:20:52,2013/5/6,14:20:52,600,51.782839,N,1.317256,W,106.785164,1.292751,138.450011,0.000000,0.000000,0.000000
10,1,FIXED,2013/5/6,13:20:52,2013/5/6,14:20:52,800,51.782837,N,1.317253,W,106.652176,1.175490,13.950115,0.000000,0.000000,0.000000
11,1,FIXED,2013/5/6,13:20:53,2013/5/6,14:20:53,0,51.782840,N,1.317251,W,106.467003,1.178236,144.418516,0.000000,0.000000,0.000000
12,1,FIXED,2013/5/6,13:20:53,2013/5/6,14:20:53,200,51.782840,N,1.317251,W,106.402023,1.146657,60.595355,0.000000,0.000000,0.000000
13,1,FIXED,2013/5/6,13:20:53,2013/5/6,14:20:53,400,51.782841,N,1.317249,W,106.422455,1.122829,154.342696,0.000000,0.000000,0.000000
14,1,FIXED,2013/5/6,13:20:53,2013/5/6,14:20:53,600,51.782839,N,1.317248,W,106.420464,1.057563,216.682971,0.000000,0.000000,0.000000
15,1,FIXED,2013/5/6,13:20:53,2013/5/6,14:20:53,800,51.782838,N,1.317249,W,106.399010,1.028176,144.982506,0.000000,0.000000,0.000000
16,1,FIXED,2013/5/6,13:20:54,2013/5/6,14:20:54,0,51.782838,N,1.317248,W,106.427094,0.980891,316.677065,0.000000,0.000000,0.000000
17,1,FIXED,2013/5/6,13:20:54,2013/5/6,14:20:54,200,51.782838,N,1.317248,W,106.428780,0.976229,340.244325,0.000000,0.000000,0.000000
18,1,FIXED,2013/5/6,13:20:54,2013/5/6,14:20:54,400,51.782838,N,1.317248,W,106.412010,0.976608,168.996844,0.000000,0.000000,0.000000
19,1,FIXED,2013/5/6,13:20:54,2013/5/6,14:20:54,600,51.782838,N,1.317248,W,106.380562,0.957823,309.646620,0.000000,0.000000,0.000000
20,1,FIXED,2013/5/6,13:20:54,2013/5/6,14:20:54,800,51.782838,N,1.317249,W,106.399567,0.960491,308.045619,0.000000,0.000000,0.000000
21,1,FIXED,2013/5/6,13:20:55,2013/5/6,14:20:55,0,51.782838,N,1.317250,W,106.400459,0.959858,330.797489,0.000000,0.000000,0.000000
22,1,FIXED,2013/5/6,13:20:55,2013/5/6,14:20:55,200,51.782839,N,1.317250,W,106.404854,0.955458,281.077233,0.000000,0.000000,0.000000
23,1,FIXED,2013/5/6,13:20:55,2013/5/6,14:20:55,400,51.782839,N,1.317251,W,106.406815,0.947057,272.828375,0.000000,0.000000,0.000000
24,1,FIXED,2013/5/6,13:20:55,2013/5/6,14:20:55,600,51.782839,N,1.317252,W,106.405846,0.945169,84.671292,0.000000,0.000000,0.000000
25,1,FIXED,2013/5/6,13:20:55,2013/5/6,14:20:55,800,51.782839,N,1.317251,W,106.410599,0.929590,110.654125,0.000000,0.000000,0.000000
26,1,FIXED,2013/5/6,13:20:56,2013/5/6,14:20:56,0,51.782839,N,1.317251,W,106.426697,0.908315,284.695770,0.000000,0.000000,0.000000
27,1,FIXED,2013/5/6,13:20:56,2013/5/6,14:20:56,200,51.782839,N,1.317252,W,106.422890,0.907697,293.839657,0.000000,0.000000,0.000000
28,1,FIXED,2013/5/6,13:20:56,2013/5/6,14:20:56,400,51.782839,N,1.317252,W,106.437149,0.899770,306.938788,0.000000,0.000000,0.000000
29,1,FIXED,2013/5/6,13:20:56,2013/5/6,14:20:56,600,51.782839,N,1.317253,W,106.456329,0.896468,296.884000,0.000000,0.000000,0.000000
30,1,FIXED,2013/5/6,13:20:56,2013/5/6,14:20:56,800,51.782839,N,1.317253,W,106.469940,0.890774,278.055315,0.000000,0.000000,0.000000
31,1,FIXED,2013/5/6,13:20:57,2013/5/6,14:20:57,0,51.782840,N,1.317254,W,106.491158,0.881471,316.705828,0.000000,0.000000,0.000000
32,1,FIXED,2013/5/6,13:20:57,2013/5/6,14:20:57,200,51.782840,N,1.317254,W,106.487915,0.863903,84.212107,0.000000,0.000000,0.000000
33,1,FIXED,2013/5/6,14:4:19,2013/5/6,15:4:19,400,51.791858,N,1.171991,W,221.985657,1.315099,50.185454,0.000000,0.000000,0.000000
34,1,FIXED,2013/5/6,14:4:19,2013/5/6,15:4:19,600,51.792052,N,1.171615,W,166.079987,1.793274,88.082192,0.000000,0.000000,0.000000
35,1,FIXED,2013/5/6,14:4:19,2013/5/6,15:4:19,800,51.792053,N,1.171539,W,164.884430,1.731193,92.256608,0.000000,0.000000,0.000000
36,1,FIXED,2013/5/6,14:4:20,2013/5/6,15:4:20,0,51.792052,N,1.171492,W,164.330093,1.819163,100.364652,0.000000,0.000000,0.000000
37,1,FIXED,2013/5/6,14:4:20,2013/5/6,15:4:20,200,51.792049,N,1.171466,W,164.590393,1.790446,97.947281,0.000000,0.000000,0.000000
38,1,FIXED,2013/5/6,14:4:20,2013/5/6,15:4:20,400,51.792049,N,1.171458,W,164.945572,1.901744,244.398032,0.000000,0.000000,0.000000
39,1,FIXED,2013/5/6,14:4:20,2013/5/6,15:4:20,600,51.792046,N,1.171465,W,165.092468,1.654407,145.433931,0.000000,0.000000,0.000000
40,1,FIXED,2013/5/6,14:4:20,2013/5/6,15:4:20,800,51.792042,N,1.171460,W,165.070053,1.686768,150.656204,0.000000,0.000000,0.000000
41,1,FIXED,2013/5/6,14:4:21,2013/5/6,15:4:21,0,51.792040,N,1.171458,W,164.872284,1.782874,284.872225,0.000000,0.000000,0.000000
42,1,FIXED,2013/5/6,14:4:21,2013/5/6,15:4:21,200,51.792042,N,1.171474,W,164.214966,1.934705,266.104311,0.000000,0.000000,0.000000
43,1,FIXED,2013/5/6,14:4:21,2013/5/6,15:4:21,400,51.792042,N,1.171482,W,163.735535,1.754753,263.370252,0.000000,0.000000,0.000000
44,1,FIXED,2013/5/6,14:4:21,2013/5/6,15:4:21,600,51.792041,N,1.171495,W,163.600723,1.770190,248.845848,0.000000,0.000000,0.000000
45,1,FIXED,2013/5/6,14:4:21,2013/5/6,15:4:21,800,51.792038,N,1.171509,W,163.351501,0.563245,224.381620,0.000000,0.000000,0.000000
46,1,FIXED,2013/5/6,14:4:22,2013/5/6,15:4:22,0,51.792034,N,1.171514,W,163.260208,0.296713,261.018218,0.000000,0.000000,0.000000
47,1,FIXED,2013/5/6,14:4:22,2013/5/6,15:4:22,200,51.792034,N,1.171518,W,163.040115,0.230143,272.756521,0.000000,0.000000,0.000000
48,1,FIXED,2013/5/6,14:4:22,2013/5/6,15:4:22,400,51.792034,N,1.171520,W,162.699982,0.391746,196.422213,0.000000,0.000000,0.000000
49,1,FIXED,2013/5/6,14:4:22,2013/5/6,15:4:22,600,51.792031,N,1.171522,W,162.557312,0.314028,212.675267,0.000000,0.000000,0.000000
50,1,FIXED,2013/5/6,14:4:22,2013/5/6,15:4:22,800,51.792028,N,1.171525,W,162.309494,0.352912,263.377365,0.000000,0.000000,0.000000
51,1,FIXED,2013/5/6,14:4:23,2013/5/6,15:4:23,0,51.792028,N,1.171528,W,162.138565,0.133510,300.136298,0.000000,0.000000,0.000000
52,1,FIXED,2013/5/6,14:4:23,2013/5/6,15:4:23,200,51.792031,N,1.171536,W,161.869324,0.181465,293.309956,0.000000,0.000000,0.000000
53,1,FIXED,2013/5/6,14:4:23,2013/5/6,15:4:23,400,51.792033,N,1.171543,W,161.599213,0.134669,289.088071,0.000000,0.000000,0.000000
54,1,FIXED,2013/5/6,14:4:23,2013/5/6,15:4:23,600,51.792034,N,1.171548,W,161.358780,0.267466,267.751224,0.000000,0.000000,0.000000
55,1,FIXED,2013/5/6,14:4:23,2013/5/6,15:4:23,800,51.792034,N,1.171555,W,161.248291,0.331987,281.414856,0.000000,0.000000,0.000000
56,1,FIXED,2013/5/6,14:4:24,2013/5/6,15:4:24,0,51.792035,N,1.171562,W,160.988022,0.235919,290.835232,0.000000,0.000000,0.000000
57,1,FIXED,2013/5/6,14:4:24,2013/5/6,15:4:24,200,51.792036,N,1.171566,W,160.882629,0.210815,267.102941,0.000000,0.000000,0.000000
58,1,FIXED,2013/5/6,14:4:24,2013/5/6,15:4:24,400,51.792035,N,1.171571,W,160.768066,0.175445,140.170815,0.000000,0.000000,0.000000
59,1,FIXED,2013/5/6,14:4:24,2013/5/6,15:4:24,600,51.792033,N,1.171568,W,160.712723,0.054914,154.196732,0.000000,0.000000,0.000000
60,1,FIXED,2013/5/6,14:4:24,2013/5/6,15:4:24,800,51.792031,N,1.171566,W,160.596710,0.060291,152.788212,0.000000,0.000000,0.000000
61,1,FIXED,2013/5/6,14:4:25,2013/5/6,15:4:25,0,51.792027,N,1.171563,W,160.502426,0.032744,154.704710,0.000000,0.000000,0.000000
62,1,FIXED,2013/5/6,14:4:25,2013/5/6,15:4:25,200,51.792024,N,1.171561,W,160.397491,0.107282,150.374046,0.000000,0.000000,0.000000
63,1,FIXED,2013/5/6,14:4:25,2013/5/6,15:4:25,400,51.792022,N,1.171558,W,160.380096,0.176803,150.610548,0.000000,0.000000,0.000000
64,1,FIXED,2013/5/6,14:4:25,2013/5/6,15:4:25,600,51.792018,N,1.171555,W,160.336700,0.094528,136.104647,0.000000,0.000000,0.000000
65,1,FIXED,2013/5/6,14:4:25,2013/5/6,15:4:25,800,51.792016,N,1.171552,W,160.402466,0.337926,133.877371,0.000000,0.000000,0.000000
66,1,FIXED,2013/5/6,14:4:26,2013/5/6,15:4:26,0,51.792014,N,1.171549,W,160.428467,0.364327,134.516429,0.000000,0.000000,0.000000
67,1,FIXED,2013/5/6,14:4:26,2013/5/6,15:4:26,200,51.792013,N,1.171547,W,160.396500,0.265785,105.124620,0.000000,0.000000,0.000000
68,1,FIXED,2013/5/6,14:4:26,2013/5/6,15:4:26,400,51.792013,N,1.171545,W,160.407593,0.287215,143.419632,0.000000,0.000000,0.000000
69,1,FIXED,2013/5/6,14:4:26,2013/5/6,15:4:26,600,51.792011,N,1.171543,W,160.463547,0.221353,123.883289,0.000000,0.000000,0.000000
70,1,FIXED,2013/5/6,14:4:26,2013/5/6,15:4:26,800,51.792011,N,1.171543,W,160.458984,0.211085,142.353298,0.000000,0.000000,0.000000
71,1,FIXED,2013/5/6,14:4:27,2013/5/6,15:4:27,0,51.792010,N,1.171541,W,160.503204,0.515929,166.842659,0.000000,0.000000,0.000000
72,1,FIXED,2013/5/6,14:4:27,2013/5/6,15:4:27,200,51.792010,N,1.171541,W,160.479919,0.522209,281.501413,0.000000,0.000000,0.000000
73,1,FIXED,2013/5/6,14:4:29,2013/5/6,15:4:29,991,51.792017,N,1.171600,W,156.111160,4.288238,202.007579,0.000000,0.000000,0.000000
74,1,FIXED,2013/5/6,14:4:30,2013/5/6,15:4:30,200,51.792005,N,1.171608,W,154.546158,5.263546,5.077271,0.000000,0.000000,0.000000
75,1,FIXED,2013/5/6,14:4:30,2013/5/6,15:4:30,400,51.792016,N,1.171606,W,153.560242,3.998931,235.006479,0.000000,0.000000,0.000000
76,1,FIXED,2013/5/6,14:4:30,2013/5/6,15:4:30,600,51.791995,N,1.171653,W,152.992538,2.679365,238.822622,0.000000,0.000000,0.000000
77,1,FIXED,2013/5/6,14:4:30,2013/5/6,15:4:30,800,51.791984,N,1.171683,W,152.880951,1.981327,272.283890,0.000000,0.000000,0.000000
78,1,FIXED,2013/5/6,14:4:31,2013/5/6,15:4:31,0,51.791985,N,1.171692,W,152.797928,1.791682,138.652809,0.000000,0.000000,0.000000
79,1,FIXED,2013/5/6,14:4:31,2013/5/6,15:4:31,200,51.791983,N,1.171690,W,153.166214,0.920709,44.536340,0.000000,0.000000,0.000000
80,1,FIXED,2013/5/6,14:4:31,2013/5/6,15:4:31,400,51.791992,N,1.171676,W,153.251923,0.583506,52.066464,0.000000,0.000000,0.000000
81,1,FIXED,2013/5/6,14:4:31,2013/5/6,15:4:31,600,51.791993,N,1.171675,W,153.567337,1.528589,279.224857,0.000000,0.000000,0.000000
82,1,FIXED,2013/5/6,14:4:31,2013/5/6,15:4:31,800,51.791993,N,1.171678,W,153.461609,1.842058,83.996513,0.000000,0.000000,0.000000
83,1,FIXED,2013/5/6,14:4:32,2013/5/6,15:4:32,0,51.791993,N,1.171674,W,153.578659,1.727791,59.626239,0.000000,0.000000,0.000000
84,1,FIXED,2013/5/6,14:4:32,2013/5/6,15:4:32,200,51.791995,N,1.171669,W,153.935883,1.254438,128.925190,0.000000,0.000000,0.000000
85,1,FIXED,2013/5/6,14:4:32,2013/5/6,15:4:32,400,51.791992,N,1.171663,W,154.211578,0.278896,140.481952,0.000000,0.000000,0.000000
86,1,FIXED,2013/5/6,14:4:32,2013/5/6,15:4:32,600,51.791988,N,1.171658,W,154.374985,0.237298,157.899589,0.000000,0.000000,0.000000
87,1,FIXED,2013/5/6,14:4:32,2013/5/6,15:4:32,800,51.791985,N,1.171656,W,154.578110,0.235034,138.311781,0.000000,0.000000,0.000000
88,1,FIXED,2013/5/6,14:4:33,2013/5/6,15:4:33,0,51.791984,N,1.171654,W,154.707855,0.198411,234.493348,0.000000,0.000000,0.000000
89,1,FIXED,2013/5/6,14:4:33,2013/5/6,15:4:33,200,51.791984,N,1.171655,W,154.811584,0.230779,164.106195,0.000000,0.000000,0.000000
90,1,FIXED,2013/5/6,14:4:33,2013/5/6,15:4:33,400,51.791982,N,1.171655,W,155.148300,0.227561,192.019878,0.000000,0.000000,0.000000
91,1,FIXED,2013/5/6,14:4:33,2013/5/6,15:4:33,600,51.791979,N,1.171656,W,155.479782,0.158485,187.495919,0.000000,0.000000,0.000000
92,1,FIXED,2013/5/6,14:4:33,2013/5/6,15:4:33,800,51.791976,N,1.171657,W,155.665283,0.209033,176.872037,0.000000,0.000000,0.000000
93,1,FIXED,2013/5/6,14:4:34,2013/5/6,15:4:34,0,51.791975,N,1.171656,W,155.832001,0.190509,199.125324,0.000000,0.000000,0.000000
94,1,FIXED,2013/5/6,14:4:34,2013/5/6,15:4:34,200,51.791973,N,1.171657,W,155.930374,0.150953,181.847288,0.000000,0.000000,0.000000
95,1,FIXED,2013/5/6,14:4:34,2013/5/6,15:4:34,400,51.791971,N,1.171657,W,156.074722,0.129116,219.026355,0.000000,0.000000,0.000000
96,1,FIXED,2013/5/6,14:4:34,2013/5/6,15:4:34,600,51.791971,N,1.171658,W,156.244324,0.099217,200.955792,0.000000,0.000000,0.000000
97,1,FIXED,2013/5/6,14:4:34,2013/5/6,15:4:34,800,51.791970,N,1.171658,W,156.374863,0.108989,21.283555,0.000000,0.000000,0.000000
98,1,FIXED,2013/5/6,14:4:35,2013/5/6,15:4:35,0,51.791971,N,1.171658,W,156.551895,0.107486,2.278262,0.000000,0.000000,0.000000
99,1,FIXED,2013/5/6,14:4:35,2013/5/6,15:4:35,200,51.791973,N,1.171658,W,156.576019,0.056518,315.777277,0.000000,0.000000,0.000000
100,1,FIXED,2013/5/6,14:4:35,2013/5/6,15:4:35,400,51.791974,N,1.171659,W,156.681335,0.278550,303.153954,0.000000,0.000000,0.000000
101,1,FIXED,2013/5/6,14:4:35,2013/5/6,15:4:35,600,51.791975,N,1.171661,W,156.718948,0.164594,316.219707,0.000000,0.000000,0.000000
102,1,FIXED,2013/5/6,14:4:35,2013/5/6,15:4:35,800,51.791976,N,1.171663,W,156.722961,0.139056,136.334441,0.000000,0.000000,0.000000
103,1,FIXED,2013/5/6,14:4:36,2013/5/6,15:4:36,0,51.791976,N,1.171662,W,156.760468,0.137130,15.029595,0.000000,0.000000,0.000000
104,1,FIXED,2013/5/6,14:4:36,2013/5/6,15:4:36,200,51.791977,N,1.171662,W,156.908554,0.127431,70.237715,0.000000,0.000000,0.000000
105,1,FIXED,2013/5/6,14:4:36,2013/5/6,15:4:36,400,51.791978,N,1.171660,W,157.038101,0.148425,98.257097,0.000000,0.000000,0.000000
106,1,FIXED,2013/5/6,14:4:36,2013/5/6,15:4:36,600,51.791977,N,1.171656,W,157.132538,0.094116,70.158728,0.000000,0.000000,0.000000
107,1,FIXED,2013/5/6,14:4:36,2013/5/6,15:4:36,800,51.791978,N,1.171653,W,157.251007,0.067278,83.906510,0.000000,0.000000,0.000000
108,1,FIXED,2013/5/6,14:4:37,2013/5/6,15:4:37,0,51.791978,N,1.171652,W,157.282791,0.080373,98.523921,0.000000,0.000000,0.000000
109,1,FIXED,2013/5/6,14:4:37,2013/5/6,15:4:37,200,51.791978,N,1.171649,W,157.294266,0.125368,76.374691,0.000000,0.000000,0.000000
110,1,FIXED,2013/5/6,14:4:37,2013/5/6,15:4:37,400,51.791978,N,1.171648,W,157.225876,0.079470,51.408403,0.000000,0.000000,0.000000
111,1,FIXED,2013/5/6,14:4:37,2013/5/6,15:4:37,600,51.791979,N,1.171647,W,157.025223,0.112942,188.774970,0.000000,0.000000,0.000000
112,1,FIXED,2013/5/6,14:4:37,2013/5/6,15:4:37,800,51.791978,N,1.171647,W,156.925583,0.188957,107.793187,0.000000,0.000000,0.000000
113,1,FIXED,2013/5/6,14:4:38,2013/5/6,15:4:38,0,51.791977,N,1.171646,W,156.825302,0.152265,90.330282,0.000000,0.000000,0.000000
114,1,FIXED,2013/5/6,14:4:38,2013/5/6,15:4:38,200,51.791977,N,1.171643,W,156.764374,0.131113,79.311849,0.000000,0.000000,0.000000
115,1,FIXED,2013/5/6,14:4:38,2013/5/6,15:4:38,400,51.791977,N,1.171642,W,156.665558,0.066538,63.722386,0.000000,0.000000,0.000000
116,1,FIXED,2013/5/6,14:4:38,2013/5/6,15:4:38,600,51.791978,N,1.171640,W,156.541199,0.050315,63.669803,0.000000,0.000000,0.000000
117,1,FIXED,2013/5/6,14:4:38,2013/5/6,15:4:38,800,51.791979,N,1.171636,W,156.577621,0.032004,24.895482,0.000000,0.000000,0.000000
118,1,FIXED,2013/5/6,14:4:39,2013/5/6,15:4:39,0,51.791981,N,1.171635,W,156.569580,0.007971,5.088065,0.000000,0.000000,0.000000
