INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2013/5/6,14:3:59,2013/5/6,15:3:59,800,51.791938,N,1.171748,W,149.160172,1.879190,42.897345,0.000000,0.000000,0.000000
2,1,FIXED,2013/5/6,14:4:0,2013/5/6,15:4:0,0,51.791992,N,1.171666,W,142.861877,1.430166,33.782974,0.000000,0.000000,0.000000
3,1,FIXED,2013/5/6,14:4:0,2013/5/6,15:4:0,200,51.792016,N,1.171640,W,142.898804,0.958615,27.817830,0.000000,0.000000,0.000000
4,1,FIXED,2013/5/6,14:4:0,2013/5/6,15:4:0,400,51.792020,N,1.171636,W,143.588745,0.651189,99.879870,0.000000,0.000000,0.000000
5,1,FIXED,2013/5/6,14:4:0,2013/5/6,15:4:0,600,51.792020,N,1.171631,W,144.048767,0.518430,121.143350,0.000000,0.000000,0.000000
6,1,FIXED,2013/5/6,14:4:0,2013/5/6,15:4:0,800,51.792018,N,1.171628,W,144.520462,0.354899,176.607199,0.000000,0.000000,0.000000
7,1,FIXED,2013/5/6,14:4:1,2013/5/6,15:4:1,0,51.792018,N,1.171628,W,144.775269,0.301890,292.301702,0.000000,0.000000,0.000000
8,1,FIXED,2013/5/6,14:4:1,2013/5/6,15:4:1,200,51.792019,N,1.171631,W,145.309616,0.145522,305.620366,0.000000,0.000000,0.000000
9,1,FIXED,2013/5/6,14:4:1,2013/5/6,15:4:1,400,51.792022,N,1.171638,W,145.346329,0.262482,251.514824,0.000000,0.000000,0.000000
10,1,FIXED,2013/5/6,14:4:1,2013/5/6,15:4:1,600,51.792021,N,1.171642,W,145.535889,0.646366,319.164726,0.000000,0.000000,0.000000
11,1,FIXED,2013/5/6,14:4:1,2013/5/6,15:4:1,800,51.792026,N,1.171650,W,145.990326,0.676436,3.201903,0.000000,0.000000,0.000000
12,1,FIXED,2013/5/6,14:4:2,2013/5/6,15:4:2,0,51.792030,N,1.171649,W,146.619705,0.682876,190.352478,0.000000,0.000000,0.000000
13,1,FIXED,2013/5/6,14:4:2,2013/5/6,15:4:2,200,51.792029,N,1.171649,W,146.686005,0.467983,170.931986,0.000000,0.000000,0.000000
14,1,FIXED,2013/5/6,14:4:2,2013/5/6,15:4:2,400,51.792026,N,1.171649,W,146.682159,0.395914,170.138184,0.000000,0.000000,0.000000
15,1,FIXED,2013/5/6,14:4:2,2013/5/6,15:4:2,600,51.792023,N,1.171648,W,146.727432,0.346335,180.245445,0.000000,0.000000,0.000000
16,1,FIXED,2013/5/6,14:4:2,2013/5/6,15:4:2,800,51.792019,N,1.171648,W,146.802780,0.367672,194.758477,0.000000,0.000000,0.000000
17,1,FIXED,2013/5/6,14:4:3,2013/5/6,15:4:3,0,51.792018,N,1.171649,W,146.930191,0.388627,312.159395,0.000000,0.000000,0.000000
18,1,FIXED,2013/5/6,14:4:3,2013/5/6,15:4:3,200,51.792020,N,1.171653,W,147.096039,0.457570,296.215170,0.000000,0.000000,0.000000
19,1,FIXED,2013/5/6,14:4:3,2013/5/6,15:4:3,400,51.792021,N,1.171657,W,147.259735,0.531536,315.403042,0.000000,0.000000,0.000000
20,1,FIXED,2013/5/6,14:4:3,2013/5/6,15:4:3,600,51.792023,N,1.171660,W,147.365738,0.588434,322.912034,0.000000,0.000000,0.000000
21,1,FIXED,2013/5/6,14:4:3,2013/5/6,15:4:3,800,51.792028,N,1.171666,W,147.584106,0.655133,304.613471,0.000000,0.000000,0.000000
22,1,FIXED,2013/5/6,14:4:4,2013/5/6,15:4:4,0,51.792029,N,1.171669,W,147.724838,0.768602,337.002459,0.000000,0.000000,0.000000
23,1,FIXED,2013/5/6,14:4:4,2013/5/6,15:4:4,200,51.792034,N,1.171672,W,147.788803,0.817769,318.336065,0.000000,0.000000,0.000000
24,1,FIXED,2013/5/6,14:4:4,2013/5/6,15:4:4,400,51.792036,N,1.171676,W,147.973129,0.844993,326.603996,0.000000,0.000000,0.000000
25,1,FIXED,2013/5/6,14:4:4,2013/5/6,15:4:4,600,51.792040,N,1.171680,W,148.035568,0.934249,273.088692,0.000000,0.000000,0.000000
26,1,FIXED,2013/5/6,14:4:4,2013/5/6,15:4:4,800,51.792040,N,1.171683,W,148.212692,0.964848,315.528870,0.000000,0.000000,0.000000
27,1,FIXED,2013/5/6,14:4:5,2013/5/6,15:4:5,0,51.792041,N,1.171684,W,148.350403,0.963060,332.712205,0.000000,0.000000,0.000000
28,1,FIXED,2013/5/6,14:4:5,2013/5/6,15:4:5,200,51.792043,N,1.171686,W,148.473236,0.947270,19.171812,0.000000,0.000000,0.000000
29,1,FIXED,2013/5/6,14:4:5,2013/5/6,15:4:5,400,51.792048,N,1.171684,W,148.808334,0.771022,22.884874,0.000000,0.000000,0.000000
30,1,FIXED,2013/5/6,14:4:5,2013/5/6,15:4:5,600,51.792051,N,1.171682,W,149.119507,0.697115,92.708232,0.000000,0.000000,0.000000
31,1,FIXED,2013/5/6,14:4:5,2013/5/6,15:4:5,800,51.792051,N,1.171679,W,149.301361,0.631168,127.479894,0.000000,0.000000,0.000000
32,1,FIXED,2013/5/6,14:4:6,2013/5/6,15:4:6,0,51.792051,N,1.171679,W,149.355133,0.577639,168.715927,0.000000,0.000000,0.000000
