INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2013/5/13,9:27:32,2013/5/13,10:27:32,600,51.792007,N,1.171647,W,178.504303,0.380875,318.364628,0.000000,0.000000,0.000000
2,1,FIXED,2013/5/13,9:27:32,2013/5/13,10:27:32,800,51.792016,N,1.171659,W,178.278320,0.412034,231.081906,0.000000,0.000000,0.000000
3,1,FIXED,2013/5/13,9:27:33,2013/5/13,10:27:33,0,51.792013,N,1.171664,W,178.527161,0.086601,266.710774,0.000000,0.000000,0.000000
4,1,FIXED,2013/5/13,9:27:33,2013/5/13,10:27:33,200,51.792013,N,1.171666,W,179.220764,0.042627,86.610515,0.000000,0.000000,0.000000
5,1,FIXED,2013/5/13,9:27:33,2013/5/13,10:27:33,400,51.792013,N,1.171664,W,179.225662,0.031242,50.402594,0.000000,0.000000,0.000000
6,1,FIXED,2013/5/13,9:27:33,2013/5/13,10:27:33,600,51.792015,N,1.171660,W,178.287964,0.066584,84.429007,0.000000,0.000000,0.000000
7,1,FIXED,2013/5/13,9:27:33,2013/5/13,10:27:33,800,51.792016,N,1.171655,W,177.878052,0.012607,83.060436,0.000000,0.000000,0.000000
8,1,FIXED,2013/5/13,9:27:34,2013/5/13,10:27:34,0,51.792016,N,1.171652,W,177.849014,0.048286,89.699674,0.000000,0.000000,0.000000
9,1,FIXED,2013/5/13,9:27:34,2013/5/13,10:27:34,200,51.792016,N,1.171649,W,178.110001,0.067611,81.344176,0.000000,0.000000,0.000000
10,1,FIXED,2013/5/13,9:27:34,2013/5/13,10:27:34,400,51.792016,N,1.171647,W,178.460236,0.046749,31.302589,0.000000,0.000000,0.000000
11,1,FIXED,2013/5/13,9:27:34,2013/5/13,10:27:34,600,51.792019,N,1.171643,W,178.213242,0.020046,27.853384,0.000000,0.000000,0.000000
12,1,FIXED,2013/5/13,9:27:34,2013/5/13,10:27:34,800,51.792022,N,1.171641,W,177.959473,0.027515,14.088592,0.000000,0.000000,0.000000
13,1,FIXED,2013/5/13,9:27:35,2013/5/13,10:27:35,0,51.792025,N,1.171640,W,177.947678,0.065971,356.689859,0.000000,0.000000,0.000000
14,1,FIXED,2013/5/13,9:27:35,2013/5/13,10:27:35,200,51.792028,N,1.171640,W,177.934311,0.055476,9.001805,0.000000,0.000000,0.000000
15,1,FIXED,2013/5/13,9:27:35,2013/5/13,10:27:35,400,51.792030,N,1.171640,W,178.072556,0.042898,11.969068,0.000000,0.000000,0.000000
16,1,FIXED,2013/5/13,9:27:35,2013/5/13,10:27:35,600,51.792031,N,1.171639,W,178.020065,0.079581,35.453695,0.000000,0.000000,0.000000
17,1,FIXED,2013/5/13,9:27:35,2013/5/13,10:27:35,800,51.792033,N,1.171637,W,177.696655,0.109434,107.693660,0.000000,0.000000,0.000000
18,1,FIXED,2013/5/13,9:27:36,2013/5/13,10:27:36,0,51.792033,N,1.171636,W,177.330597,0.021838,130.601603,0.000000,0.000000,0.000000
19,1,FIXED,2013/5/13,9:27:36,2013/5/13,10:27:36,200,51.792032,N,1.171634,W,177.190384,0.054115,139.590500,0.000000,0.000000,0.000000
20,1,FIXED,2013/5/13,9:27:36,2013/5/13,10:27:36,400,51.792031,N,1.171633,W,177.300980,0.053401,142.108598,0.000000,0.000000,0.000000
21,1,FIXED,2013/5/13,9:27:36,2013/5/13,10:27:36,600,51.792030,N,1.171631,W,177.357391,0.059600,98.804571,0.000000,0.000000,0.000000
22,1,FIXED,2013/5/13,9:27:36,2013/5/13,10:27:36,800,51.792030,N,1.171630,W,177.424393,0.014814,137.879382,0.000000,0.000000,0.000000
23,1,FIXED,2013/5/13,9:27:37,2013/5/13,10:27:37,0,51.792029,N,1.171628,W,177.518051,0.020427,150.664549,0.000000,0.000000,0.000000
24,1,FIXED,2013/5/13,9:27:37,2013/5/13,10:27:37,200,51.792028,N,1.171628,W,177.651474,0.061266,184.476330,0.000000,0.000000,0.000000
25,1,FIXED,2013/5/13,9:27:37,2013/5/13,10:27:37,400,51.792027,N,1.171628,W,177.773453,0.025650,157.852819,0.000000,0.000000,0.000000
26,1,FIXED,2013/5/13,9:27:37,2013/5/13,10:27:37,600,51.792026,N,1.171627,W,177.789764,0.077436,121.041420,0.000000,0.000000,0.000000
