INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
287,1,FIXED,2013/5/31,11:05:00,2013/5/31,12:05:00,0,51.791563,N,1.171374,W,-110.153755,0.204966,231.291804,0,0,0
288,1,FIXED,2013/5/31,11:05:00,2013/5/31,12:05:00,200,51.791563,N,1.171374,W,-110.153427,0.221893,246.373693,0,0,0
289,1,FIXED,2013/5/31,11:05:00,2013/5/31,12:05:00,400,51.791563,N,1.171374,W,-110.153191,0.215925,242.222264,0,0,0
290,1,FIXED,2013/5/31,11:05:00,2013/5/31,12:05:00,600,51.791563,N,1.171374,W,-110.153351,0.209001,209.765479,0,0,0
291,1,FIXED,2013/5/31,11:05:00,2013/5/31,12:05:00,800,51.791563,N,1.171374,W,-110.153793,0.221146,244.324541,0,0,0
292,1,FIXED,2013/5/31,11:05:01,2013/5/31,12:05:01,0,51.791563,N,1.171374,W,-110.153824,0.197651,227.389332,0,0,0
293,1,FIXED,2013/5/31,11:05:01,2013/5/31,12:05:01,200,51.791563,N,1.171374,W,-110.15358,0.202392,234.652757,0,0,0
294,1,FIXED,2013/5/31,11:05:01,2013/5/31,12:05:01,400,51.791563,N,1.171375,W,-110.146843,0.229847,301.325487,0,0,0
295,1,FIXED,2013/5/31,11:05:01,2013/5/31,12:05:01,600,51.791563,N,1.171376,W,-109.404175,0.237677,288.311944,0,0,0
296,1,FIXED,2013/5/31,11:05:01,2013/5/31,12:05:01,800,51.791564,N,1.171378,W,-109.345993,0.240821,319.87931,0,0,0
297,1,FIXED,2013/5/31,11:05:02,2013/5/31,12:05:02,0,51.791565,N,1.17138,W,-109.27417,0.233764,321.489055,0,0,0
298,1,FIXED,2013/5/31,11:05:02,2013/5/31,12:05:02,200,51.791565,N,1.17138,W,-109.207008,0.221843,350.804861,0,0,0
