INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2013/5/25,10:19:32,2013/5/25,11:19:32,400,51.791943,N,1.171613,W,165.946838,1.250013,282.112410,0.000000,0.000000,0.000000
2,1,FIXED,2013/5/25,10:19:32,2013/5/25,11:19:32,600,51.791947,N,1.171641,W,171.072357,0.929098,323.888973,0.000000,0.000000,0.000000
3,1,FIXED,2013/5/25,10:19:32,2013/5/25,11:19:32,800,51.791960,N,1.171657,W,173.095428,0.384910,228.293815,0.000000,0.000000,0.000000
4,1,FIXED,2013/5/25,10:19:33,2013/5/25,11:19:33,0,51.791954,N,1.171668,W,172.599533,0.138290,206.151973,0.000000,0.000000,0.000000
5,1,FIXED,2013/5/25,10:19:33,2013/5/25,11:19:33,200,51.791946,N,1.171675,W,171.413940,0.382476,199.108663,0.000000,0.000000,0.000000
6,1,FIXED,2013/5/25,10:19:33,2013/5/25,11:19:33,400,51.791938,N,1.171679,W,170.949005,0.167312,341.122870,0.000000,0.000000,0.000000
7,1,FIXED,2013/5/25,10:19:33,2013/5/25,11:19:33,600,51.791939,N,1.171679,W,171.136520,0.779069,315.254129,0.000000,0.000000,0.000000
8,1,FIXED,2013/5/25,10:19:33,2013/5/25,11:19:33,800,51.791941,N,1.171682,W,171.128906,0.411971,222.204671,0.000000,0.000000,0.000000
9,1,FIXED,2013/5/25,10:19:34,2013/5/25,11:19:34,0,51.791940,N,1.171682,W,171.262909,0.158954,355.594021,0.000000,0.000000,0.000000
10,1,FIXED,2013/5/25,10:19:34,2013/5/25,11:19:34,200,51.791945,N,1.171683,W,170.873062,0.070586,340.494345,0.000000,0.000000,0.000000
11,1,FIXED,2013/5/25,10:19:34,2013/5/25,11:19:34,400,51.791948,N,1.171685,W,169.884735,0.044884,317.643065,0.000000,0.000000,0.000000
12,1,FIXED,2013/5/25,10:19:34,2013/5/25,11:19:34,600,51.791953,N,1.171692,W,169.059235,0.047980,344.515699,0.000000,0.000000,0.000000
13,1,FIXED,2013/5/25,10:19:34,2013/5/25,11:19:34,800,51.791963,N,1.171696,W,168.956528,0.226047,323.298617,0.000000,0.000000,0.000000
14,1,FIXED,2013/5/25,10:19:35,2013/5/25,11:19:35,0,51.791965,N,1.171699,W,168.946487,0.153302,344.365202,0.000000,0.000000,0.000000
15,1,FIXED,2013/5/25,10:19:35,2013/5/25,11:19:35,200,51.791966,N,1.171700,W,169.215897,0.267439,187.745683,0.000000,0.000000,0.000000
16,1,FIXED,2013/5/25,10:19:35,2013/5/25,11:19:35,400,51.791965,N,1.171700,W,169.098923,0.157413,348.835066,0.000000,0.000000,0.000000
