INDEX,TRACK ID,VALID,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,SPEED,HEADING,G-X,G-Y,G-Z
1,1,FIXED,2013/5/25,10:18:57,2013/5/25,11:18:57,0,51.792112,N,1.171587,W,149.996292,0.161262,204.587920,0.000000,0.000000,0.000000
2,1,FIXED,2013/5/25,10:18:57,2013/5/25,11:18:57,200,51.792110,N,1.171589,W,149.994965,0.097235,232.256532,0.000000,0.000000,0.000000
3,1,FIXED,2013/5/25,10:18:57,2013/5/25,11:18:57,400,51.792107,N,1.171594,W,149.995026,0.205477,199.669066,0.000000,0.000000,0.000000
4,1,FIXED,2013/5/25,10:18:57,2013/5/25,11:18:57,600,51.792097,N,1.171600,W,149.996918,0.034543,231.056039,0.000000,0.000000,0.000000
5,1,FIXED,2013/5/25,10:18:57,2013/5/25,11:18:57,800,51.792094,N,1.171607,W,149.997330,0.205207,213.150778,0.000000,0.000000,0.000000
6,1,FIXED,2013/5/25,10:18:58,2013/5/25,11:18:58,0,51.792089,N,1.171612,W,149.996536,0.081878,190.470407,0.000000,0.000000,0.000000
7,1,FIXED,2013/5/25,10:18:58,2013/5/25,11:18:58,200,51.792086,N,1.171613,W,149.995239,0.076413,274.497976,0.000000,0.000000,0.000000
8,1,FIXED,2013/5/25,10:18:58,2013/5/25,11:18:58,400,51.792086,N,1.171617,W,149.993317,0.059263,211.820998,0.000000,0.000000,0.000000
9,1,FIXED,2013/5/25,10:18:58,2013/5/25,11:18:58,600,51.792080,N,1.171623,W,149.991211,0.034653,234.102513,0.000000,0.000000,0.000000
10,1,FIXED,2013/5/25,10:18:58,2013/5/25,11:18:58,800,51.792077,N,1.171630,W,149.988098,0.053957,216.971249,0.000000,0.000000,0.000000
11,1,FIXED,2013/5/25,10:18:59,2013/5/25,11:18:59,0,51.792073,N,1.171634,W,149.984421,0.058539,216.999693,0.000000,0.000000,0.000000
12,1,FIXED,2013/5/25,10:18:59,2013/5/25,11:18:59,200,51.792070,N,1.171638,W,149.979752,0.058539,247.296451,0.000000,0.000000,0.000000
